   1.0125000e+01	   2.5996484e-20	
   1.0250000e+01	   1.6910194e-20	
   1.0375000e+01	   1.5039168e-20	
   1.0500000e+01	   1.2600073e-20	
   1.0625000e+01	   1.2778468e-20	
   1.0750000e+01	   1.2733300e-20	
   1.0875000e+01	   1.2005262e-20	
   1.1000000e+01	   1.1081909e-20	
   1.1125000e+01	   8.8959492e-21	
   1.1250000e+01	   7.9585886e-21	
   1.1375000e+01	   7.4462906e-21	
   1.1500000e+01	   6.9973963e-21	
   1.1625000e+01	   7.3009592e-21	
   1.1750000e+01	   6.1427887e-21	
   1.1875000e+01	   5.8416321e-21	
   1.2000000e+01	   5.9034192e-21	
   1.2125000e+01	   6.3173297e-21	
   1.2250000e+01	   4.4151784e-21	
   1.2375000e+01	   3.8374837e-21	
   1.2500000e+01	   4.0505331e-21	
   1.2625000e+01	   3.4171189e-21	
   1.2750000e+01	   2.9702237e-21	
   1.2875000e+01	   3.1283928e-21	
   1.3000000e+01	   3.7557743e-21	
   1.3125000e+01	   5.3115563e-21	
   1.3250000e+01	   5.6195721e-21	
   1.3375000e+01	   7.1172293e-21	
   1.3500000e+01	   8.3746811e-21	
   1.3625000e+01	   6.8822691e-21	
   1.3750000e+01	   1.1165818e-20	
   1.3875000e+01	   1.7346531e-20	
   1.4000000e+01	   1.5064552e-20	
   1.4125000e+01	   8.5596422e-21	
   1.4250000e+01	   4.0152300e-21	
   1.4375000e+01	   2.5376537e-21	
   1.4500000e+01	   2.1554424e-21	
   1.4625000e+01	   1.9815261e-21	
   1.4750000e+01	   1.9154638e-21	
   1.4875000e+01	   2.0117381e-21	
   1.5000000e+01	   3.1536877e-21	
   1.5125000e+01	   2.7828184e-21	
   1.5250000e+01	   1.6411004e-21	
   1.5375000e+01	   1.5919038e-21	
   1.5500000e+01	   1.7798374e-21	
   1.5625000e+01	   1.9537835e-21	
   1.5750000e+01	   1.8223709e-21	
   1.5875000e+01	   1.3782744e-21	
   1.6000000e+01	   1.5052524e-21	
   1.6125000e+01	   1.7008121e-21	
   1.6250000e+01	   1.9050543e-21	
   1.6375000e+01	   1.5275670e-21	
   1.6500000e+01	   1.4022428e-21	
   1.6625000e+01	   1.2854777e-21	
   1.6750000e+01	   1.1524530e-21	
   1.6875000e+01	   1.1046446e-21	
   1.7000000e+01	   1.0816129e-21	
   1.7125000e+01	   1.9468211e-21	
   1.7250000e+01	   2.3961583e-21	
   1.7375000e+01	   1.9403626e-21	
   1.7500000e+01	   1.9779980e-21	
   1.7625000e+01	   1.8977007e-21	
   1.7750000e+01	   1.7350818e-21	
   1.7875000e+01	   1.9559326e-21	
   1.8000000e+01	   2.1577613e-21	
   1.8125000e+01	   1.9261180e-21	
   1.8250000e+01	   1.8944946e-21	
   1.8375000e+01	   2.4844282e-21	
   1.8500000e+01	   3.8800924e-21	
   1.8625000e+01	   2.8340056e-21	
   1.8750000e+01	   1.2819653e-21	
   1.8875000e+01	   8.6338258e-22	
   1.9000000e+01	   9.1319597e-22	
   1.9125000e+01	   7.4304768e-22	
   1.9250000e+01	   5.9987289e-22	
   1.9375000e+01	   5.9454261e-22	
   1.9500000e+01	   5.1706793e-22	
   1.9625000e+01	   5.4674640e-22	
   1.9750000e+01	   4.4454511e-22	
   1.9875000e+01	   3.8522874e-22	
   2.0000000e+01	   3.8788583e-22	
   2.0125000e+01	   4.0161926e-22	
   2.0250000e+01	   3.4655854e-22	
   2.0375000e+01	   2.9738373e-22	
   2.0500000e+01	   4.2438551e-22	
   2.0625000e+01	   6.5796377e-22	
   2.0750000e+01	   5.2483527e-22	
   2.0875000e+01	   4.2675863e-22	
   2.1000000e+01	   4.4644486e-22	
   2.1125000e+01	   3.4936123e-22	
   2.1250000e+01	   2.7653443e-22	
   2.1375000e+01	   2.1486091e-22	
   2.1500000e+01	   2.1006917e-22	
   2.1625000e+01	   2.5655151e-22	
   2.1750000e+01	   2.5846699e-22	
   2.1875000e+01	   1.8956278e-22	
   2.2000000e+01	   1.5789727e-22	
   2.2125000e+01	   1.6266757e-22	
   2.2250000e+01	   1.7355118e-22	
   2.2375000e+01	   1.9784136e-22	
   2.2500000e+01	   2.6959884e-22	
   2.2625000e+01	   4.3580454e-22	
   2.2750000e+01	   4.1312645e-22	
   2.2875000e+01	   2.3944936e-22	
   2.3000000e+01	   2.2096179e-22	
   2.3125000e+01	   1.3081029e-21	
   2.3250000e+01	   5.2117710e-21	
   2.3375000e+01	   4.5612603e-21	
   2.3500000e+01	   7.1253511e-22	
   2.3625000e+01	   2.2409652e-22	
   2.3750000e+01	   2.5228286e-21	
   2.3875000e+01	   6.9544217e-21	
   2.4000000e+01	   4.6382715e-21	
   2.4125000e+01	   3.4515653e-22	
   2.4250000e+01	   1.2440528e-22	
   2.4375000e+01	   6.6685204e-23	
   2.4500000e+01	   7.0102572e-23	
   2.4625000e+01	   9.2148861e-23	
   2.4750000e+01	   7.4417379e-23	
   2.4875000e+01	   5.4376467e-23	
   2.5000000e+01	   5.5976317e-23	
   2.5125000e+01	   6.4997218e-23	
   2.5250000e+01	   6.0251224e-23	
   2.5375000e+01	   5.5754086e-23	
   2.5500000e+01	   4.7670387e-23	
   2.5625000e+01	   4.8053643e-23	
   2.5750000e+01	   5.7064026e-23	
   2.5875000e+01	   4.9952899e-23	
   2.6000000e+01	   4.4529209e-23	
   2.6125000e+01	   4.3720389e-23	
   2.6250000e+01	   4.8728933e-23	
   2.6375000e+01	   5.0840326e-23	
   2.6500000e+01	   4.4764831e-23	
   2.6625000e+01	   5.4020746e-23	
   2.6750000e+01	   5.5492562e-23	
   2.6875000e+01	   5.5603943e-23	
   2.7000000e+01	   4.6379568e-23	
   2.7125000e+01	   4.7180385e-23	
   2.7250000e+01	   1.1715123e-22	
   2.7375000e+01	   1.2006415e-22	
   2.7500000e+01	   7.0102133e-23	
   2.7625000e+01	   4.8188340e-23	
   2.7750000e+01	   4.2379751e-23	
   2.7875000e+01	   4.4788810e-23	
   2.8000000e+01	   4.7204843e-23	
   2.8125000e+01	   3.8576059e-23	
   2.8250000e+01	   3.5451140e-23	
   2.8375000e+01	   3.3684306e-23	
   2.8500000e+01	   3.1946361e-23	
   2.8625000e+01	   3.4087170e-23	
   2.8750000e+01	   3.3381930e-23	
   2.8875000e+01	   3.2577217e-23	
   2.9000000e+01	   3.4569187e-23	
   2.9125000e+01	   4.1528587e-23	
   2.9250000e+01	   3.1720966e-23	
   2.9375000e+01	   2.8754870e-23	
   2.9500000e+01	   3.0638054e-23	
   2.9625000e+01	   3.0884363e-23	
   2.9750000e+01	   3.3122010e-23	
   2.9875000e+01	   3.2855247e-23	
   3.0000000e+01	   3.1404984e-23	
   3.0125000e+01	   2.7452322e-23	
   3.0250000e+01	   2.6659401e-23	
   3.0375000e+01	   2.6720771e-23	
   3.0500000e+01	   2.5696734e-23	
   3.0625000e+01	   2.5834871e-23	
   3.0750000e+01	   2.4075859e-23	
   3.0875000e+01	   2.4686576e-23	
   3.1000000e+01	   2.5466103e-23	
   3.1125000e+01	   2.4173461e-23	
   3.1250000e+01	   2.6424198e-23	
   3.1375000e+01	   3.4833586e-23	
   3.1500000e+01	   3.8753996e-23	
   3.1625000e+01	   4.0257352e-23	
   3.1750000e+01	   2.7175918e-23	
   3.1875000e+01	   2.1518896e-23	
   3.2000000e+01	   2.4790789e-23	
   3.2125000e+01	   2.5593336e-23	
   3.2250000e+01	   2.2685993e-23	
   3.2375000e+01	   2.1426301e-23	
   3.2500000e+01	   2.1045141e-23	
   3.2625000e+01	   2.0304505e-23	
   3.2750000e+01	   1.9906302e-23	
   3.2875000e+01	   1.9530417e-23	
   3.3000000e+01	   2.0690430e-23	
   3.3125000e+01	   1.9668522e-23	
   3.3250000e+01	   1.8746850e-23	
   3.3375000e+01	   1.9211163e-23	
   3.3500000e+01	   2.2548967e-23	
   3.3625000e+01	   3.0560185e-23	
   3.3750000e+01	   2.3547414e-23	
   3.3875000e+01	   1.9651245e-23	
   3.4000000e+01	   1.8800155e-23	
   3.4125000e+01	   1.9753180e-23	
   3.4250000e+01	   1.8400002e-23	
   3.4375000e+01	   1.8135245e-23	
   3.4500000e+01	   2.0503315e-23	
   3.4625000e+01	   1.9648495e-23	
   3.4750000e+01	   2.0131672e-23	
   3.4875000e+01	   1.9498250e-23	
   3.5000000e+01	   1.9557734e-23	
   3.5125000e+01	   2.1220278e-23	
   3.5250000e+01	   2.7614614e-23	
   3.5375000e+01	   2.1319796e-23	
   3.5500000e+01	   1.7243210e-23	
   3.5625000e+01	   3.5863831e-23	
   3.5750000e+01	   4.3822269e-23	
   3.5875000e+01	   2.8109992e-23	
   3.6000000e+01	   1.9117562e-23	
   3.6125000e+01	   1.8554442e-23	
   3.6250000e+01	   1.8411303e-23	
   3.6375000e+01	   1.7535773e-23	
   3.6500000e+01	   1.8539461e-23	
   3.6625000e+01	   1.7758461e-23	
   3.6750000e+01	   1.6739158e-23	
   3.6875000e+01	   1.5231878e-23	
   3.7000000e+01	   1.5319191e-23	
   3.7125000e+01	   1.7100397e-23	
   3.7250000e+01	   1.6093394e-23	
   3.7375000e+01	   1.5329667e-23	
   3.7500000e+01	   1.6808142e-23	
   3.7625000e+01	   1.6965137e-23	
   3.7750000e+01	   1.7387610e-23	
   3.7875000e+01	   1.6699978e-23	
   3.8000000e+01	   1.6941924e-23	
   3.8125000e+01	   2.0096543e-23	
   3.8250000e+01	   1.6465051e-23	
   3.8375000e+01	   1.6378214e-23	
   3.8500000e+01	   1.5595305e-23	
   3.8625000e+01	   1.5232793e-23	
   3.8750000e+01	   1.6126644e-23	
   3.8875000e+01	   1.6080015e-23	
   3.9000000e+01	   1.6397688e-23	
   3.9125000e+01	   1.5838702e-23	
   3.9250000e+01	   1.5750608e-23	
   3.9375000e+01	   1.6860377e-23	
   3.9500000e+01	   1.5753513e-23	
   3.9625000e+01	   1.3989060e-23	
   3.9750000e+01	   1.4106732e-23	
   3.9875000e+01	   1.5722015e-23	
   4.0000000e+01	   1.6785394e-23	
   4.0125000e+01	   1.5295084e-23	
   4.0250000e+01	   1.7253784e-23	
   4.0375000e+01	   1.9143883e-23	
   4.0500000e+01	   1.3965616e-23	
   4.0625000e+01	   1.2939263e-23	
   4.0750000e+01	   1.4307882e-23	
   4.0875000e+01	   1.6309766e-23	
   4.1000000e+01	   1.3640325e-23	
   4.1125000e+01	   1.3271235e-23	
   4.1250000e+01	   1.4197524e-23	
   4.1375000e+01	   1.3912544e-23	
   4.1500000e+01	   1.3666990e-23	
   4.1625000e+01	   1.3764529e-23	
   4.1750000e+01	   1.3588719e-23	
   4.1875000e+01	   1.2977380e-23	
   4.2000000e+01	   1.2614796e-23	
   4.2125000e+01	   1.2745121e-23	
   4.2250000e+01	   1.2769878e-23	
   4.2375000e+01	   1.3576182e-23	
   4.2500000e+01	   1.6364421e-23	
   4.2625000e+01	   1.7338854e-23	
   4.2750000e+01	   1.3933340e-23	
   4.2875000e+01	   1.4059025e-23	
   4.3000000e+01	   1.3155588e-23	
   4.3125000e+01	   1.2356061e-23	
   4.3250000e+01	   1.2299741e-23	
   4.3375000e+01	   1.2854062e-23	
   4.3500000e+01	   1.3157173e-23	
   4.3625000e+01	   1.3482214e-23	
   4.3750000e+01	   1.3662458e-23	
   4.3875000e+01	   1.3000958e-23	
   4.4000000e+01	   1.3224404e-23	
   4.4125000e+01	   1.3317662e-23	
   4.4250000e+01	   1.2969612e-23	
   4.4375000e+01	   1.3100883e-23	
   4.4500000e+01	   1.8715629e-23	
   4.4625000e+01	   1.5965968e-23	
   4.4750000e+01	   1.4724678e-23	
   4.4875000e+01	   1.5622611e-23	
   4.5000000e+01	   1.2611262e-23	
   4.5125000e+01	   1.2869779e-23	
   4.5250000e+01	   1.3130405e-23	
   4.5375000e+01	   1.4114618e-23	
   4.5500000e+01	   1.3275367e-23	
   4.5625000e+01	   1.3004229e-23	
   4.5750000e+01	   1.2891766e-23	
   4.5875000e+01	   1.1922032e-23	
   4.6000000e+01	   1.2383388e-23	
   4.6125000e+01	   1.2777705e-23	
   4.6250000e+01	   1.2540468e-23	
   4.6375000e+01	   1.2781702e-23	
   4.6500000e+01	   1.2142128e-23	
   4.6625000e+01	   1.2344159e-23	
   4.6750000e+01	   1.2113085e-23	
   4.6875000e+01	   1.1314003e-23	
   4.7000000e+01	   1.1964516e-23	
   4.7125000e+01	   1.4192409e-23	
   4.7250000e+01	   1.2374612e-23	
   4.7375000e+01	   1.2601121e-23	
   4.7500000e+01	   1.3037657e-23	
   4.7625000e+01	   1.2593254e-23	
   4.7750000e+01	   1.2276536e-23	
   4.7875000e+01	   1.1530224e-23	
   4.8000000e+01	   1.1311554e-23	
