   1.0125000e+01	   1.5607818e-20	
   1.0250000e+01	   1.0888823e-20	
   1.0375000e+01	   8.2424466e-21	
   1.0500000e+01	   7.0408621e-21	
   1.0625000e+01	   5.6295363e-21	
   1.0750000e+01	   4.5238831e-21	
   1.0875000e+01	   4.4820691e-21	
   1.1000000e+01	   4.0269300e-21	
   1.1125000e+01	   3.6137774e-21	
   1.1250000e+01	   3.4912979e-21	
   1.1375000e+01	   3.3581126e-21	
   1.1500000e+01	   2.8806551e-21	
   1.1625000e+01	   2.9178610e-21	
   1.1750000e+01	   2.8927823e-21	
   1.1875000e+01	   2.6330856e-21	
   1.2000000e+01	   2.6626017e-21	
   1.2125000e+01	   2.3979620e-21	
   1.2250000e+01	   1.9708400e-21	
   1.2375000e+01	   1.9612319e-21	
   1.2500000e+01	   1.7635336e-21	
   1.2625000e+01	   1.8301839e-21	
   1.2750000e+01	   1.8114963e-21	
   1.2875000e+01	   1.7146001e-21	
   1.3000000e+01	   1.6185697e-21	
   1.3125000e+01	   1.5209103e-21	
   1.3250000e+01	   1.4089767e-21	
   1.3375000e+01	   1.3121977e-21	
   1.3500000e+01	   1.3750223e-21	
   1.3625000e+01	   1.7172011e-21	
   1.3750000e+01	   3.6569941e-21	
   1.3875000e+01	   1.2260869e-20	
   1.4000000e+01	   1.7409538e-20	
   1.4125000e+01	   6.8227745e-21	
   1.4250000e+01	   1.8130214e-21	
   1.4375000e+01	   1.5284286e-21	
   1.4500000e+01	   1.4257983e-21	
   1.4625000e+01	   1.1917792e-21	
   1.4750000e+01	   1.1264534e-21	
   1.4875000e+01	   1.0843965e-21	
   1.5000000e+01	   1.0233320e-21	
   1.5125000e+01	   1.1267339e-21	
   1.5250000e+01	   1.0123862e-21	
   1.5375000e+01	   8.7158524e-22	
   1.5500000e+01	   7.9009277e-22	
   1.5625000e+01	   7.4083698e-22	
   1.5750000e+01	   7.6984178e-22	
   1.5875000e+01	   7.5756528e-22	
   1.6000000e+01	   7.9361502e-22	
   1.6125000e+01	   8.1042426e-22	
   1.6250000e+01	   7.6346666e-22	
   1.6375000e+01	   7.1336322e-22	
   1.6500000e+01	   6.0709568e-22	
   1.6625000e+01	   5.4701649e-22	
   1.6750000e+01	   6.5190222e-22	
   1.6875000e+01	   6.4258481e-22	
   1.7000000e+01	   6.0879249e-22	
   1.7125000e+01	   5.1646097e-22	
   1.7250000e+01	   5.1637173e-22	
   1.7375000e+01	   5.4887239e-22	
   1.7500000e+01	   5.8277573e-22	
   1.7625000e+01	   5.6344009e-22	
   1.7750000e+01	   4.8812163e-22	
   1.7875000e+01	   4.8005195e-22	
   1.8000000e+01	   4.7077469e-22	
   1.8125000e+01	   4.9405944e-22	
   1.8250000e+01	   4.4505195e-22	
   1.8375000e+01	   4.0760941e-22	
   1.8500000e+01	   4.1262372e-22	
   1.8625000e+01	   4.0365196e-22	
   1.8750000e+01	   4.0547621e-22	
   1.8875000e+01	   3.5630444e-22	
   1.9000000e+01	   3.4558716e-22	
   1.9125000e+01	   3.3503453e-22	
   1.9250000e+01	   3.3040778e-22	
   1.9375000e+01	   3.3371430e-22	
   1.9500000e+01	   3.1697102e-22	
   1.9625000e+01	   2.7378859e-22	
   1.9750000e+01	   2.6806997e-22	
   1.9875000e+01	   2.5234654e-22	
   2.0000000e+01	   2.3071835e-22	
   2.0125000e+01	   2.3658445e-22	
   2.0250000e+01	   2.4908880e-22	
   2.0375000e+01	   2.3618404e-22	
   2.0500000e+01	   2.1631348e-22	
   2.0625000e+01	   2.2319065e-22	
   2.0750000e+01	   2.3461316e-22	
   2.0875000e+01	   2.3480391e-22	
   2.1000000e+01	   2.3761418e-22	
   2.1125000e+01	   2.2455436e-22	
   2.1250000e+01	   2.1183395e-22	
   2.1375000e+01	   2.3135155e-22	
   2.1500000e+01	   2.3651809e-22	
   2.1625000e+01	   1.9189295e-22	
   2.1750000e+01	   1.7928734e-22	
   2.1875000e+01	   1.8717939e-22	
   2.2000000e+01	   1.9625902e-22	
   2.2125000e+01	   1.7925836e-22	
   2.2250000e+01	   1.9071685e-22	
   2.2375000e+01	   1.7817591e-22	
   2.2500000e+01	   1.7511432e-22	
   2.2625000e+01	   1.6729401e-22	
   2.2750000e+01	   1.7105265e-22	
   2.2875000e+01	   1.7003631e-22	
   2.3000000e+01	   1.5504226e-22	
   2.3125000e+01	   1.5085483e-22	
   2.3250000e+01	   1.5030984e-22	
   2.3375000e+01	   1.4487358e-22	
   2.3500000e+01	   1.5607409e-22	
   2.3625000e+01	   1.5018719e-22	
   2.3750000e+01	   1.4696923e-22	
   2.3875000e+01	   1.4679137e-22	
   2.4000000e+01	   1.5521698e-22	
   2.4125000e+01	   1.6020922e-22	
   2.4250000e+01	   1.5852638e-22	
   2.4375000e+01	   1.6262209e-22	
   2.4500000e+01	   1.6854230e-22	
   2.4625000e+01	   1.4877869e-22	
   2.4750000e+01	   1.4422609e-22	
   2.4875000e+01	   1.3908070e-22	
   2.5000000e+01	   1.2325879e-22	
   2.5125000e+01	   1.1080733e-22	
   2.5250000e+01	   1.0880753e-22	
   2.5375000e+01	   9.9184636e-23	
   2.5500000e+01	   8.8539864e-23	
   2.5625000e+01	   8.7935773e-23	
   2.5750000e+01	   8.0000286e-23	
   2.5875000e+01	   7.7498217e-23	
   2.6000000e+01	   7.8576140e-23	
   2.6125000e+01	   7.8398080e-23	
   2.6250000e+01	   7.7562225e-23	
   2.6375000e+01	   7.8245308e-23	
   2.6500000e+01	   7.8653073e-23	
   2.6625000e+01	   8.0017653e-23	
   2.6750000e+01	   7.6722543e-23	
   2.6875000e+01	   7.3758970e-23	
   2.7000000e+01	   7.7428131e-23	
   2.7125000e+01	   7.7546491e-23	
   2.7250000e+01	   8.1403579e-23	
   2.7375000e+01	   7.8728767e-23	
   2.7500000e+01	   7.6368078e-23	
   2.7625000e+01	   7.4096553e-23	
   2.7750000e+01	   6.8913198e-23	
   2.7875000e+01	   6.0037126e-23	
   2.8000000e+01	   5.9651265e-23	
   2.8125000e+01	   6.2876561e-23	
   2.8250000e+01	   6.2478749e-23	
   2.8375000e+01	   5.4342436e-23	
   2.8500000e+01	   5.0687154e-23	
   2.8625000e+01	   6.2435578e-23	
   2.8750000e+01	   5.8499169e-23	
   2.8875000e+01	   5.3189840e-23	
   2.9000000e+01	   5.3938400e-23	
   2.9125000e+01	   5.1883293e-23	
   2.9250000e+01	   4.9391531e-23	
   2.9375000e+01	   5.4466063e-23	
   2.9500000e+01	   5.3019257e-23	
